index,address,token_1,token_0,fee
633,0x8D1eBf3A2d8819B6BeD7031810158D0458D3Ed35,USDT,MAGIC,30
634,0xBfD20A5eb05A6Df9cBf92A12d63bb0DaF6A4E166,USDT,MAGIC,100
635,0x33Be690a16C576c4348A5dB639344505a566ab73,USDT,PENDLE,5
636,0x50e7B9293aeF80c304234e86C84a01bE8401C530,USDT,PENDLE,30
637,0x7761b12602dd65353971455E1730a8D46f8b5A14,USDT,PENDLE,100
638,0xaD93c117f09Dc69a4ea3ca7E471579D3d3B3BC3A,USDT,AGEUR,5
639,0x58D77aa84dBFeb498d1f49489B958c6aC1b7bA40,USDT,AGEUR,30
640,0x6B748Ca0b21666869B0901335Df7EB7Bfb98FA3a,USDT,GNS,30
641,0x6d1A1e1a7E54640df657f25655DDe5BBD71947Ef,USDT,GNS,100
642,0x40e3dCfAb7d0D1eD9a2E257e14C61D6b26b95726,USDT,HMX,30
643,0x762E69A9765F062cBE079d1bEE0536a77ee15bAF,USDT,FUC,1
644,0xf808cfa67E9a63987CFb92C210d630F48eEc7c2B,USDT,FUC,5
645,0x903C3d8adF51E169599Bb5adb0d20BB4C48CB44C,USDT,FUC,30
646,0x39007024e17fd49F11382b597867fdA2F4A3EF15,USDT,FUC,100
647,0xc31755DA02618bf3FA447b0DCc5E6aA814CCcD1d,USDT,HDN,30
648,0x3AF95dc082f873F40b6316A6de785dA7bf8455eC,USDT,HDN,100
649,0xF0B2E2CEac83398272A76030dF248B998Bc8197B,USDT,MCB,30
650,0x30De1ea1461C563dF8596daE903A2af6f2303492,USDT,ARCHI,5
651,0x50b460c11aC241EBd0Fd2C07598572e1A301E5CF,USDT,ARCHI,30
652,0x6E60058cB342F77c010091A3310e84Eac2418528,USDT,JOE,30
653,0xee054469F34368D1d86fD9eeC5Da071F7D7333aF,USDT,VELA,30
654,0x22B84540a58a1d49ea0196162DD2800286Ad6340,USDT,VELA,100
655,0xB7d21aF9c756E5ACDa6acD1BC8A6aFb8137fD5Cf,USDT,GRAIL,1
656,0x5f20D3E6dB8A94BB8aE73ba91B389a878705c81B,USDT,GRAIL,30
657,0xC586B29b246e42E88CCBd56a21f803665337A512,USDT,GRAIL,100
658,0x161593FED9b767B7495ac67c051502Fd022dc962,USDT,BIFI,100
659,0x59561a1B0Bd8c495836cBca08d2F15e1948BcdAd,USDT,LON,30
660,0x1284df89284492c08011e380db86462F6D17eAa8,USDT,HEGIC,1
661,0x1a56a1BEAd8a70285b70004944D461A5Afc849fF,USDT,HEGIC,5
662,0x0B661734a8aE43dc3Ad78F50722F7558f0944532,USDT,HEGIC,30
663,0xfB2C60136F3a7a025195DA953f602507cF560256,USDT,SPA,30
664,0x4fe0DC236AecbA3423e68D1e580e627E14E4f1E5,USDT,LVL,30
665,0xCEa1a9A8C7D334102282C0BD56379a1E74845984,USDT,LVL,100
666,0x9Ac5E8CA511286723F3490821e5100b3BC258B8E,USDT,MGP,1
667,0xE41D0dd174cAaf3Fc0ACdE23f23119f42F45a3c5,RDNT,WBTC,100
668,0xdd8493C3e137714af3a33005fE138cb1B67DB634,MAGIC,WBTC,100
669,0x4670f190253b05dE7962e5fF388282AB79212Bf1,WBTC,PENDLE,30
670,0xc5fd74794561E0998E323AB55B90b1cb90BA6145,AGEUR,WBTC,5
671,0xFab696C0371Ff9f24386ceEdc5F1ACB4C6025A05,AGEUR,WBTC,30
672,0x1192384cd041ae6e53Aa43d07af383E01951e23e,WBTC,GNS,30
673,0x64165914ca8FC1190f9D03179550fb7ba9457071,WBTC,GNS,100
674,0x10Ec405Fa42233e39Dc9719DE49a6bf69A4912fA,WBTC,FUC,100
675,0xf795923161Ac4aD98beBC06EeF420EDb183F31b0,HEGIC,WBTC,1
676,0xE0fEa9636947810D6f518847F128C2138B9E8f3b,MAGIC,RDNT,100
677,0xCC6091E92Bc402C057975caF02f08b430176911b,RDNT,PENDLE,30
678,0x12520cf9f58e8De0EB736b1d08cA02DE1f226962,RDNT,PENDLE,100
679,0xbc0246AF68027f3386eE7c75B2F6022115977036,RDNT,GNS,100
680,0x98904137f468d2aE4a49A17a648FC5316b99AB63,MCB,RDNT,30
681,0x30F1F2944D521A9431233FF03A5a7c166EC99F87,RDNT,VELA,100
682,0x8a216504a7d3D6499d9111383622C30d9E83a166,MAGIC,GNS,100
683,0x1Ed83f3De1E86Cf32cF672B4bD16E8b6432634A7,MAGIC,GRAIL,100
684,0xa209c21a6905D83ea0AA30a869deECF10A1F1323,SPA,MAGIC,5
685,0x81E8e15839cFE4d3E17659E277Ef0888eA44c346,PENDLE,VELA,30
686,0xdE45fbA7ed8aE73288b55F8975F7d70eB5E636F3,SPA,PREMIA,100
